Record,Date,UTC Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
       392, 1/04/2022,18:49:42,     1,17:49:43.956," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       393, 1/04/2022,21:49:43,     1,20:49:44.958," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       394, 1/05/2022, 0:49:43,     1,23:49:44.959," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       395, 1/05/2022, 3:49:44,     1, 2:49:44.961," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       396, 1/05/2022, 6:49:44,     1, 5:49:45.962," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       397, 1/05/2022, 9:49:45,     1, 8:49:45.964," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       398, 1/05/2022,12:49:45,     1,11:49:46.965," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       399, 1/05/2022,15:49:46,     1,14:49:46.968," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       400, 1/05/2022,18:49:46,     1,17:49:47.969," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       401, 1/05/2022,21:49:46,     1,20:49:47.970," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       402, 1/06/2022, 0:49:47,     1,23:49:48.972," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       403, 1/06/2022, 3:49:47,     1, 2:49:48.973," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       404, 1/06/2022, 6:49:48,     1, 5:49:49.974," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       405, 1/06/2022, 9:49:48,     1, 8:49:49.975," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       406, 1/06/2022,12:49:49,     1,11:49:50.976," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       407, 1/06/2022,15:49:49,     1,14:49:50.977," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       408, 1/06/2022,18:49:50,     1,17:49:51.978," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       409, 1/06/2022,21:49:50,     1,20:49:51.979," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000
